Date,Hotel Name,Source,Language,Score,URL,Author,Title,Text,Translation
2022-08-15,Becamex New City Hotel,Agoda,Japanese,80,https://www.agoda.com/becamex-hotel-new-city/hotel/binh-duong-vn.html,KATSUNORI,1ベットルーム　スイート　キングベット　One Bedroom Suite King,"部屋はフロントとは別棟のアパートメントで、キッチンがあり、内装は簡素でしたが、小学生の子供と3人で過ごすのには十分でした。部屋にはテラスがあり、8階でしたが周りには高い建物が無いので、見晴らしはよかったです。朝食はプールを挟んで向かいの1階にあるレストランで、バイキング形式、麺はフォーとバンカン、卵もオムレツ等その場で調理してくれます。フルーツの種類も多く、無くなると違う果物を補充していました。1時間までは無料のレンタル自転車があり、近くの公園で、子供が乗る練習を出来て喜んでました。ホテルの周りには歩いて行けるところに蕎麦屋の克があり、中華料理屋もたくさんあるので食事は困りません。バンナムテーマパークへはバイクで15分くらい、動物園は大人15万VND,子供は4万VND、親子で遊べるアスレチックは、大人10万VND,子供5万VNDでした、プールもあるようですが今回は利用していません。パーク内を移動する電気自動車は無料で、とても広い施設なので移動するだけでも楽しいです。","The room was an apartment in a separate building from the front desk, and had a kitchen. There was a terrace in the room, and although it was on the 8th floor, there were no tall buildings around, so the view was good. Breakfast is a restaurant on the first floor across the pool, buffet style, noodles are pho and bunkang, eggs are cooked on the spot, such as omelets. There were many types of fruits, and when they ran out, they replenished different fruits. There is a free rental bicycle for up to 1 hour, and I was happy that my child could practice riding in a nearby park. There is a soba restaurant Katsu within walking distance around the hotel, and there are many Chinese restaurants, so you don't have to worry about eating. It takes about 15 minutes by motorbike to the Burnham theme park, the zoo is 150,000 VND for adults, 40,000 VND for children, and the athletics where parents and children can play was 100,000 VND for adults, 50,000 VND for children.There seems to be a pool, but this time Not used. The electric cars that move around the park are free, and it's a very large facility, so it's fun just to move around."
2022-08-13,Becamex New City Hotel,Agoda,Chinese,100,https://www.agoda.com/becamex-hotel-new-city/hotel/binh-duong-vn.html,TW,平陽地區的最佳首選,很標準的星級飯店，整體非常舒適，住了好幾年，在一樓新開了全家超商，更是方便。,"It's a standard star-rated hotel. It's very comfortable overall. I've lived here for several years. A new Family Mart is opened on the first floor, which is even more convenient."
2022-08-11,Becamex New City Hotel,Hotels.com,English,100,https://de.hotels.com/ho870904768/becamex-hotel-new-city-thu-dau-mot-vietnam/,Wee Kay,Excellent Service,Staff were extremely friendly and helpful. They even accorded us check out at 3pm. We are grateful for their kindness. Defintely return to stay whenever we are in Binh Duong city for business.,Staff were extremely friendly and helpful. They even accorded us check out at 3pm. We are grateful for their kindness. Defintely return to stay whenever we are in Binh Duong city for business.
2022-08-11,Becamex New City Hotel,Agoda,Korean,100,https://www.agoda.com/becamex-hotel-new-city/hotel/binh-duong-vn.html,BYEONG,깔끔하고 쾌적한 시설,편안하고 좋은 시설,comfortable and good facilities
2022-08-10,Becamex New City Hotel,Agoda,Japanese,88,https://www.agoda.com/becamex-hotel-new-city/hotel/binh-duong-vn.html,KENTO,申し分ない,周りには何もありませんが、ホテルの設備は申し分なし。ど田舎なので７，８千円台ではればパーフェクト。,"There is nothing around, but the hotel facilities are perfect. It's in the countryside, so if it's in the 7,8,000 yen range, it's perfect."
2022-08-06,Becamex New City Hotel,Google,Vietnamese,100,https://search.google.com/local/reviews?placeid=ChIJLxYO0NbPdDERH1Md329lwRo&authuser=0&hl=de,toan le canh,,Nói chung là tốt,Good overally
2022-08-02,Becamex New City Hotel,Google,Vietnamese,100,https://search.google.com/local/reviews?placeid=ChIJLxYO0NbPdDERH1Md329lwRo&authuser=0&hl=de,Trần Đại Hoàng,,"Chất lượng Dịch vụ tốt, cơ sơ vật chất hiện đại 👌👌👌","Quality Good service, modern facilities 👌👌👌"
2022-07-20,Becamex New City Hotel,Google,Vietnamese,80,https://search.google.com/local/reviews?placeid=ChIJLxYO0NbPdDERH1Md329lwRo&authuser=0&hl=de,Tài Nguyễn Thế,,Tuyệt vời khá vắng vẻ đường rộng sạch đẹp chỗ đậu xe lớn thoải mái,"Wonderful, quite deserted, wide, clean, beautiful, large, comfortable parking space"
2022-07-13,Becamex New City Hotel,Booking.com,,90,https://www.booking.com/hotel/vn/becamex-new-city.en.html?tab=4&lang=en-us,Judith,,Wonderful,Wonderful
2022-07-11,Becamex New City Hotel,Google,English,100,https://search.google.com/local/reviews?placeid=ChIJLxYO0NbPdDERH1Md329lwRo&authuser=0&hl=de,Eric Huebschman,,"One of my favorite places to stay in Binh Duong, the gym and pool are really nice, and they have 24 hour dine in service! Make sure to check out Eits cafe as well","One of my favorite places to stay in Binh Duong, the gym and pool are really nice, and they have 24 hour dine in service! Make sure to check out Eits cafe as well"
2022-07-10,Becamex New City Hotel,Google,Vietnamese,80,https://search.google.com/local/reviews?placeid=ChIJLxYO0NbPdDERH1Md329lwRo&authuser=0&hl=de,An Bùi Minh,,Phục vụ tận răng,Attentive service
2022-07-07,Becamex New City Hotel,Google,Vietnamese,80,https://search.google.com/local/reviews?placeid=ChIJLxYO0NbPdDERH1Md329lwRo&authuser=0&hl=de,Nguyen Dũng,,Chưa vào nhưng nhìn hình thức bên ngoài có vẻ OK. Mà xung quanh chẳng có tiện ích gì để vui chơi cả,Haven't entered yet but looks ok from the outside. But there are no facilities around to have fun
2022-06-30,Becamex New City Hotel,Google,Vietnamese,80,https://search.google.com/local/reviews?placeid=ChIJLxYO0NbPdDERH1Md329lwRo&authuser=0&hl=de,KUBI Thomas,,"Tạm ổn, không gian yên tĩnh, Tạm ổn, không gian yên tĩnh,","Seem fine, quiet space"
2022-06-23,Becamex New City Hotel,Google,Vietnamese,100,https://search.google.com/local/reviews?placeid=ChIJLxYO0NbPdDERH1Md329lwRo&authuser=0&hl=de,nguyen hue quang,,Khách sạn tốt phục vụ các hội nghị lớn của tỉnh nhà Khách sạn tốt phục vụ các hội nghị lớn của tỉnh nhà,Good hotel for big conferences in the province 
2022-06-22,Becamex New City Hotel,Booking.com,,90,https://www.booking.com/hotel/vn/becamex-new-city.en.html?tab=4&lang=en-us,Elisa,,"excellent, staff very kind and supportive!","excellent, staff very kind and supportive!"
2022-06-20,Becamex New City Hotel,Google,English,100,https://search.google.com/local/reviews?placeid=ChIJLxYO0NbPdDERH1Md329lwRo&authuser=0&hl=de,Tiyyagura Karthikreddy,,I stayed 10 days. I felt food is ok and very comfortable to stay. I stayed 10 days. I felt food is ok and very comfortable to stay.,I stayed 10 days. I felt food is ok and very comfortable to stay. I stayed 10 days. I felt food is ok and very comfortable to stay.
2022-06-20,Becamex New City Hotel,Google,Vietnamese,80,https://search.google.com/local/reviews?placeid=ChIJLxYO0NbPdDERH1Md329lwRo&authuser=0&hl=de,Huy Van,,"Khách sạn sang trọng, lịch sự","Luxury, polite hotel"
2022-06-14,Becamex New City Hotel,Google,English,80,https://search.google.com/local/reviews?placeid=ChIJLxYO0NbPdDERH1Md329lwRo&authuser=0&hl=de,Albert YANG,,"The room is comfortable and spacious and kept clean. The breakfast in the restaurant was very good, but the western food for dinner taste was far from menu. Whether it's a restaurant or a counter, getting an invoice is a hassle, especially for companies that have to print the name in English. The room is comfortable and spacious and kept clean. The breakfast in the restaurant was very good, but the western food for dinner taste was far from menu. Whether it's a restaurant or a counter, getting an invoice is a hassle, especially for companies that have to print the name in English.","The room is comfortable and spacious and kept clean. The breakfast in the restaurant was very good, but the western food for dinner taste was far from menu. Whether it's a restaurant or a counter, getting an invoice is a hassle, especially for companies that have to print the name in English. The room is comfortable and spacious and kept clean. The breakfast in the restaurant was very good, but the western food for dinner taste was far from menu. Whether it's a restaurant or a counter, getting an invoice is a hassle, especially for companies that have to print the name in English."
2022-06-08,Becamex New City Hotel,Google,Japanese,100,https://search.google.com/local/reviews?placeid=ChIJLxYO0NbPdDERH1Md329lwRo&authuser=0&hl=de,ヒロヒロ,,2年ぶりに伺いまして ホテル周辺も様変わりしてました。 ロビー横cafeの隣にファミマできてましたね。 便利です。 部屋は 大きめ冷蔵庫にキッチン＆シンク付きにて 軽い料理出来ます。 空調も完備、よく冷えます。 アメニティも充実、苦労しません。 お風呂はシャワーのみ、の部屋ですが。 ベッドも大きく空調もベッドルームにもあるのでグッスリ寝れます。 大きなTV有りますが点けてません。 また利用させてもらいます。,"I visited for the first time in two years, and the area around the hotel has changed completely. Family Mart was made next to the cafe next to the lobby. Convenient. The room has a large refrigerator, kitchen and sink, so you can cook light meals. It is fully air-conditioned and cools well. Amenity is enriched, too and does not struggle. The bath is a room with a shower only. The bed is big and there is an air conditioner in the bedroom, so you can sleep well. There is a large TV, but it is not turned on. I will use it again."
2022-06-08,Becamex New City Hotel,Google,English,100,https://search.google.com/local/reviews?placeid=ChIJLxYO0NbPdDERH1Md329lwRo&authuser=0&hl=en,Angela K,,"The food is delicious and reasonable price, nice staffs and environment.","The food is delicious and reasonable price, nice staffs and environment."
2022-06-06,Becamex New City Hotel,Google,Vietnamese,60,https://search.google.com/local/reviews?placeid=ChIJLxYO0NbPdDERH1Md329lwRo&authuser=0&hl=de,duyen nguyen,,"Đồ ăn tạm, phục vụ tạm",Quite good service and food
2022-06-06,Becamex New City Hotel,Google,English,100,https://search.google.com/local/reviews?placeid=ChIJLxYO0NbPdDERH1Md329lwRo&authuser=0&hl=de,Pei Han Ku,,"The food is delicious and reasonable price, nice staffs and environment.","The food is delicious and reasonable price, nice staffs and environment."
2022-06-06,Becamex New City Hotel,TripAdvisor,Galician,60,https://www.tripadvisor.com/ShowUserReviews-g3311194-d10352471-r841739530-Becamex_Hotel_New_City-Thu_Dau_Mot_Binh_Duong_Province.html,Aamna M,awesome hotel,dekhne m kafi acha hai or safai b kafi hai hawa b achi aayegi ek dum fresh mein khin ghumne jaun toh isi tarah k hotel mein rehna chahungi neat and clean excelllent work or furniture is awesome must favorite light colour is petfwctly beutifull i like it, neat and clean excelllent work or furniture is awesome must favorite light colour is petfwctly beutifull i like it
2022-06-01,Becamex New City Hotel,Google,Vietnamese,100,https://search.google.com/local/reviews?placeid=ChIJLxYO0NbPdDERH1Md329lwRo&authuser=0&hl=de,Liêm Nhân,,Ấm cún,Cozy
2022-05-31,Becamex New City Hotel,Agoda,English,68,https://www.agoda.com/becamex-hotel-new-city/hotel/binh-duong-vn.html,tim,Clean and safe,Safe and clean place to stay for business trip in Bình duong,Safe and clean place to stay for business trip in Bình duong
2022-05-29,Becamex New City Hotel,Google,Vietnamese,80,https://search.google.com/local/reviews?placeid=ChIJLxYO0NbPdDERH1Md329lwRo&authuser=0&hl=de,Tran Duc Thuan,,"Không gian đẹp, sang trọng",Beautiful and luxurious space
2022-05-27,Becamex New City Hotel,Ctrip,Chinese,100,https://hotels.ctrip.com/international/7359980.html,娃娃熊不哭,,酒店环境优雅，设施齐全，服务不错。早上自助餐还是可以的，晚餐的菜系种类选择比较多，可以选择自己想要的。,"The hotel has an elegant environment, complete facilities and good service. The buffet in the morning is still okay, and there are many types of cuisines for dinner, so you can choose what you want."
2022-05-24,Becamex New City Hotel,Google,Vietnamese,80,https://search.google.com/local/reviews?placeid=ChIJLxYO0NbPdDERH1Md329lwRo&authuser=0&hl=de,vy nguyen,,"Quy mô rộng, thoáng , nhân viên phục vụ nhiệt tình, lịch sự, đồ ăn buffet nhẹ ko ngon ,sơ xài, đơn giản","Large scale, airy, enthusiastic and polite service staff, light buffet food is not delicious, simple"
2022-05-23,Becamex New City Hotel,Google,Vietnamese,100,https://search.google.com/local/reviews?placeid=ChIJLxYO0NbPdDERH1Md329lwRo&authuser=0&hl=de,Vũ Phạm,,"Khách sạn rộng rãi. Thoáng mát, dịch vụ chu đáo The hotel is spacious. Breathable, attentive service","Spacious hotel. Cool, attentive service The hotel is spacious. Breathable, attentive service"
2022-05-16,Becamex New City Hotel,Google,English,80,https://search.google.com/local/reviews?placeid=ChIJLxYO0NbPdDERH1Md329lwRo&authuser=0&hl=de,K H,,This is a very greenery set up and high standard hotel. Room clean and spaces. Breakfast is plenty of choices and delicious. The only problem here difficult to access to major town because is a new town yet fully developed. Surrounding nothing interesting but is good for business trip because in new industrial zone -after work go back hotel and  Another problem of the hotel could building design problem. Car porch flooded and very difficult to access your taxi if heavy pour. Others are good.,This is a very greenery set up and high standard hotel. Room clean and spaces. Breakfast is plenty of choices and delicious. The only problem here difficult to access to major town because is a new town yet fully developed. Surrounding nothing interesting but is good for business trip because in new industrial zone -after work go back hotel and  Another problem of the hotel could building design problem. Car porch flooded and very difficult to access your taxi if heavy pour. Others are good.
2022-05-06,Becamex New City Hotel,Agoda,English,96,https://www.agoda.com/becamex-hotel-new-city/hotel/binh-duong-vn.html,Niels,Niels,"Nice location, not so much traffic - Easy to get around - Good service and the Food service is getting better and better :-)","Nice location, not so much traffic - Easy to get around - Good service and the Food service is getting better and better :-)"
2022-04-21,Becamex New City Hotel,Google,Vietnamese,100,https://search.google.com/local/reviews?placeid=ChIJLxYO0NbPdDERH1Md329lwRo&authuser=0&hl=de,Cẩm Tú Phạm thị,,"Đồ ăn ngonnnnn, phòng đẹp và nhân viên rất chuyên nghiệp","Delicious food, nice room and very professional staff"
2022-04-18,Becamex New City Hotel,Ctrip,Chinese,64,https://hotels.ctrip.com/international/7359980.html,,,房间一般 设施还行 重点是有个前台态度恶劣 应该是个新人 没有服务意识 一副高高在上的样子念规章制度 不懂微笑服务 不考虑客人实际情况 死脑筋 三番五次为难客人 很影响整体体验 这种人招来干嘛的 差评!!!,"The general facilities in the room are okay. The key point is that there is a front desk with a bad attitude. He must be a newcomer with no sense of service. He looks superior. He reads the rules and regulations, does not understand the service with a smile and does not consider the actual situation of the guests. Bad reviews!!!"
2022-04-17,Becamex New City Hotel,Agoda,English,100,https://www.agoda.com/becamex-hotel-new-city/hotel/binh-duong-vn.html,Shahrani,Great hotel,Best in that industrial area,Best in that industrial area
2022-04-12,Becamex New City Hotel,Ctrip,Chinese,94,https://hotels.ctrip.com/international/7359980.html,E39254****,,服務人員態度很好。一樓外面有24小時的超商，非常方便。空間很大，不想待在房間，可以在中庭及附近散步。很安靜。,"The attitude of the service staff is very good. There is a 24-hour supermarket outside on the first floor, which is very convenient. There is a lot of space. If you don't want to stay in the room, you can take a walk in the atrium and nearby. very quiet."
2022-04-11,Becamex New City Hotel,Ctrip,,100,https://hotels.ctrip.com/international/7359980.html,M252907****,,手机落酒店了,I left my phone at the hotel
2022-04-11,Becamex New City Hotel,Agoda,English,96,https://www.agoda.com/becamex-hotel-new-city/hotel/binh-duong-vn.html,Shawn,A pleasant surprise,The hotel is a pleasant surprise of luxury with a staff that earn more than 5 stars. Very friendly and accommodating. I’m looking forward to my return. Thank you for an enjoyable stay,The hotel is a pleasant surprise of luxury with a staff that earn more than 5 stars. Very friendly and accommodating. I’m looking forward to my return. Thank you for an enjoyable stay
2022-04-05,Becamex New City Hotel,Agoda,English,100,https://www.agoda.com/becamex-hotel-new-city/hotel/binh-duong-vn.html,Shawn,Excellent surprise,I was happily surprised by this accommodation. More luxurious than I expected and the staff is the best I have dealt with in my travels the last 5 months. I was so happy with it I moved into their services apartment building next door. Book this accommodation. You will not be disappointed!!,I was happily surprised by this accommodation. More luxurious than I expected and the staff is the best I have dealt with in my travels the last 5 months. I was so happy with it I moved into their services apartment building next door. Book this accommodation. You will not be disappointed!!
2022-04-02,Becamex New City Hotel,Google,,100,https://search.google.com/local/reviews?placeid=ChIJLxYO0NbPdDERH1Md329lwRo&authuser=0&hl=de,An Phạm,,Xin xò,Very Good
